test	spark-jobs	18	hash_cap,hash_lower,hash_upper	spark-jobs\src\test\scala\com\graduation\analytics\OdsV2SchemaOwnerSpec.scala
test	spark-jobs	18	messagedigest,sha256,sha256_hyphen,sha256_upper	spark-jobs\src\test\scala\com\graduation\analytics\P2ProbeSpec.scala
test	spark-jobs	33	hash_cap,hash_lower,hash_upper,sha256,sha256_hyphen,sha256_upper	spark-jobs\src\test\scala\com\graduation\analytics\OdsV2ByteFidelitySpec.scala
test	spark-jobs	40	hash_cap,hash_lower,hash_upper,sha256,sha256_upper	spark-jobs\src\test\scala\com\graduation\analytics\OdsV2EdgeCaseSpec.scala
test	synthetic-data-generator	3	hash_cap,hash_lower,hash_upper	synthetic-data-generator\src\test\java\com\graduation\generator\engine\MallApiGenerationEngineTest.java
test	synthetic-data-generator	6	uuid_lower,uuid_mixed,uuid_upper	synthetic-data-generator\src\test\java\com\graduation\generator\meta\GeneratorMetaStoreTest.java
test	synthetic-data-generator	6	hash_cap,hash_lower,hash_upper	synthetic-data-generator\src\test\java\com\graduation\generator\adapter\ReferenceMallHttpAdapterTest.java
test	synthetic-data-generator	6	hash_cap,hash_lower,hash_upper	synthetic-data-generator\src\test\java\com\graduation\generator\contract\GeneratorContractParityTest.java
test	synthetic-data-generator	6	hash_cap,hash_lower,hash_upper	synthetic-data-generator\src\test\java\com\graduation\generator\core\ScenarioRegistryTest.java
test	synthetic-data-generator	8	messagedigest,sha256,sha256_hyphen,sha256_upper	synthetic-data-generator\src\test\java\com\graduation\generator\contract\JsonlEventSinkTest.java
test	synthetic-data-generator	9	hash_cap,hash_lower,hash_upper	synthetic-data-generator\src\test\java\com\graduation\generator\boundary\GeneratorBoundarySourcePolicyTest.java
test	synthetic-data-generator	9	hash_cap,hash_lower,hash_upper	synthetic-data-generator\src\test\java\com\graduation\generator\adapter\MallTargetAdapterOperationsTest.java
test	synthetic-data-generator	24	hash_cap,hash_lower,hash_upper	synthetic-data-generator\src\test\java\com\graduation\generator\fixture\SecondMallFakeServer.java
test	synthetic-data-generator	30	hash_cap,hash_lower,hash_upper	synthetic-data-generator\src\test\java\com\graduation\generator\fixture\FakeMallServer.java
test	synthetic-data-generator	30	hash_cap,hash_lower,hash_upper,uuid_lower,uuid_mixed,uuid_upper	synthetic-data-generator\src\test\java\com\graduation\generator\web\MallApiGenerationSmokeTest.java
test	synthetic-data-generator	31	messagedigest,sha256,sha256_hyphen,sha256_upper,uuid_lower,uuid_mixed,uuid_upper	synthetic-data-generator\src\test\java\com\graduation\generator\web\GeneratorApiSmokeTest.java
test	synthetic-data-generator	34	hash_cap,hash_lower,hash_upper,messagedigest,sha256,sha256_hyphen,sha256_upper	synthetic-data-generator\src\test\java\com\graduation\generator\engine\FileModeGenerationEngineTest.java
